"","ID","SMILES"
"8024","Prestw-1735","N([C@H](C(=O)O)C(C)C)(C(=O)CCCC)Cc1ccc(c2c(c3nnn[nH]3)cccc2)cc1"
"8028","Prestw-1788","[C@]1([C@H](C1)CN)(C(N(CC)CC)=O)c1ccccc1"
"8044","Prestw-1768","n1c([nH]c2c1cc(c(c2)Oc1c(c(Cl)ccc1)Cl)Cl)SC"
"8052","Prestw-1751","c1(c2nccnc2ccc1N\C\1=N\CCN1)Br"
"8059","Prestw-1704","[C@@]12([C@@]3([C@]([C@]4([C@@]([C@@]\5(\C(=C/C(\C=C5)=O)\CC4)C)([C@H](C3)O)[H])[H])(C[C@]1(OC(O2)(C)C)[H])[H])C)C(=O)CO"
"8062","Prestw-1728","N1\2C([C@H]([C@H]1SC\C(=C2\C(=O)O)\C=C\C)NC([C@@H](c1ccc(cc1)O)N)=O)=O"
"110","3-Methyladenine","N1=CN=C2N(C=NC(=C12)N)C"
"2","LY294002","C1=CC(=C2C(=C1)C(C=C(O2)N3CCOCC3)=O)C4=CC=CC=C4"
"34","LY294002","C1=CC(=C2C(=C1)C(C=C(O2)N3CCOCC3)=O)C4=CC=CC=C4"
"4","AZD8055","C1(=C(C=CC(=C1)C2=NC3=C(C=C2)C(=NC(=N3)N4[C@H](COCC4)C)N5[C@H](COCC5)C)OC)CO"
"5","BEZ235 (NVP-BEZ235)","C12=CN=C3C(=C1N(C(N2C)=O)C4=CC=C(C=C4)C(C#N)(C)C)C=C(C=C3)C5=CC6=C(N=C5)C=CC=C6"
"62","CH5132799","N1=C(N=CC(=C1)C2=C3C(=NC(=N2)N4CCOCC4)N(CC3)S(C)(=O)=O)N"
"7","Deforolimus (Ridaforolimus)","[C@H]1(C[C@@H](CC[C@@H]1OP(C)(=O)C)C[C@H]([C@@H]2CC([C@@H](/C=C(/[C@H]([C@@H](OC)C([C@@H](C[C@@H](/C=C/C=C/C=C(/[C@H](C[C@]3(CC[C@H]([C@](C(C(N4[C@](C(O2)=O)(CCCC4)[H])=O)=O)(O3)O)C)[H])OC)C)C)C)=O)O)C)C)=O)C)OC"
"8","Everolimus (RAD001)","C(O)CO[C@H]1[C@@H](C[C@@H](CC1)C[C@@H]([C@H]2OC(=O)[C@@H]3CCCCN3C(=O)C([C@]4([C@@H](CC[C@H](O4)C[C@@H](/C(=C/C=C/C=C/[C@H](C[C@H](C([C@@H]([C@@H](O)/C(=C/[C@H](C(C2)=O)C)C)OC)=O)C)C)C)OC)C)O)=O)C)OC"
"9","GSK2126458","C1(C(=CC(=CC=1)F)F)S(=O)(=O)NC2C(=NC=C(C=2)C3C=C4C(=CC=NC(=CC=3)4)C5C=NN=CC=5)OC"
"10","INK 128 (MLN0128)","N1=CN=C2C(=C1N)C(=NN2C(C)C)C3=CC4=C(C=C3)OC(=N4)N"
"11","Ku-0063794","N1=C(N=C2C(=C1N3CCOCC3)C=CC(=N2)C4=CC(=C(C=C4)OC)CO)N5C[C@H](O[C@H](C5)C)C"
"12","Palomid 529","C1=C(C=CC(=C1)COC2=C(C=C3C(=C2)OC(C4=C3C=CC(=C4)C(C)O)=O)OC)OC"
"13","PI-103","C12=C(N=C(N=C1N3CCOCC3)C4=CC=CC(=C4)O)C5=C(O2)N=CC=C5"
"14","Rapamycin (Sirolimus)","[C@@H]1([C@@H](C[C@@H](CC1)C[C@H]([C@@H]2CC([C@@H](/C=C(\C)[C@H]([C@@H](C([C@@H](C[C@@H](/C=C/C=C/C=C(/[C@H](C[C@@H]3CC[C@H]([C@](C(C(N4CCCC[C@@H](C(O2)=O)4)=O)=O)(O3)O)C)OC)C)C)C)=O)OC)O)C)=O)C)OC)O"
"15","Temsirolimus (Torisel)","[C@H]1(C[C@@H](CC[C@@H]1OC(C(CO)(CO)C)=O)C[C@H]([C@@H]2CC([C@@H](/C=C(/[C@H]([C@@H](OC)C([C@@H](C[C@@H](/C=C/C=C/C=C(/[C@H](C[C@]3(CC[C@H]([C@](C(C(N4[C@](C(O2)=O)(CCCC4)[H])=O)=O)(O3)O)C)[H])OC)C)C)C)=O)O)C)C)=O)C)OC"
"16","Torin 1","N1(C(C=CC2C=NC3C(C1=2)=CC(=CC=3)C4C=NC5=CC=CC=C(C=4)5)=O)C6C=C(C(=CC=6)N7CCN(CC7)C(CC)=O)C(F)(F)F"
"171","Torin 2","N1(C(C=CC2C=NC3C(C1=2)=CC(=CC=3)C4C=NC(=CC=4)N)=O)C5C=C(C=CC=5)C(F)(F)F"
"18","WYE-354","C1=C(C=CC(=C1)C2=NC3=C(C(=N2)N4CCOCC4)C=NN3C5CCN(CC5)C(=O)OC)NC(OC)=O"
"19","Betapar (Meprednisone)","C1C(C=C2[C@](C=1)([C@]3([C@@](CC2)([C@]4([C@](CC3=O)([C@]([C@H](C4)C)(O)C(CO)=O)C)[H])[H])[H])C)=O"
"20","Dexamethasone","C1C(C=C2[C@](C=1)([C@]3([C@@](CC2)([C@]4([C@](C[C@H]3O)([C@@]([C@@H](C4)C)(C(=O)CO)O)C)[H])[H])F)C)=O"
"21","Dexamethasone acetate","C1C(C=C2[C@](C=1)([C@]3([C@@](CC2)([C@]4([C@](C[C@H]3O)([C@@]([C@@H](C4)C)(C(=O)COC(C)=O)O)C)[H])[H])F)C)=O"
"221","Hydrocortisone (Cortisol)","C1C(C=C2[C@](C1)([C@]3([C@@](CC2)([C@]4([C@](C[C@H]3O)([C@@](CC4)(C(=O)CO)O)C)[H])[H])[H])C)=O"
"23","Prednisone (Adasone)","C1C(C=C2[C@](C=1)([C@]3([C@@](CC2)([C@]4([C@](CC3=O)([C@@](CC4)(C(CO)=O)O)C)[H])[H])[H])C)=O"
"24","Thalidomide","C1(N(C(C2C=CC=CC1=2)=O)C3C(NC(CC3)=O)=O)=O"
"25","Triamcinolone Acetonide","C1C(C=C2[C@](C=1)([C@]3([C@@](CC2)([C@]4([C@](C[C@H]3O)([C@@]5([C@@H](C4)OC(O5)(C)C)C(CO)=O)C)[H])[H])F)C)=O"
"26","Triptolide","[C@@]123[C@@]4([C@@H](C[C@]5([C@@]1(CCC6=C5COC6=O)C)[H])O4)[C@@H]([C@]7([C@@H]([C@@H]2O3)O7)C(C)C)O"
"27","17-DMAG HCl (Alvespimycin)","C1(=C2C(C(=CC1=O)NC(C(=C\C=C/[C@@H]([C@H](/C(=C/[C@@H]([C@H]([C@H](C[C@@H](C2)C)OC)O)C)C)OC(=O)N)OC)/C)=O)=O)NCCN(C)C.Cl"
"28","17-AAG (Tanespimycin)","C1(=C2C(C(=CC1=O)NC(C(=C\C=C/[C@@H]([C@H](/C(=C/[C@@H]([C@H]([C@H](C[C@@H](C2)C)OC)O)C)C)OC(=O)N)OC)/C)=O)=O)NCC=C"
"29","AUY922 (NVP-AUY922)","C1(=CC(=C(C=C1C2=C(C(=NO2)C(=O)NCC)C3=CC=C(C=C3)CN4CCOCC4)C(C)C)O)O"
"30","BIIB021","N1=C(N=C2C(=C1Cl)N=CN2CC3=C(C(=C(C=N3)C)OC)C)N"
"311","Elesclomol","C1=CC=C(C=C1)C(N(NC(CC(NN(C)C(=S)C2=CC=CC=C2)=O)=O)C)=S"
"32","Ganetespib (STA-9090)","N1NC(N(C=1C2C(=CC(=C(C=2)C(C)C)O)O)C3=CC4C=CN(C(C=C3)=4)C)=O"
"331","Geldanamycin","C1(C(C=C2NC(/C(=C/C=C/[C@@H]([C@H](/C(=C/[C@H]([C@H]([C@@H](C[C@H](CC=1C2=O)C)OC)O)C)C)OC(=O)N)OC)C)=O)=O)OC"
